days,pop,immunesupressed_flow,HD79,HD79_flow,145-97,145-97_flow,396-09,396-09_flow,274-98,274-98_flow,174-97,174-97_flow,GM04,GM04_flow
138.7487487,0.00428897,0.026147513,0.014283646,-3.76E-07,0.00855813,-3.41E-11,5.74E-06,-1.31E-06,0.000104748,0.000263211,1.09E-09,-7.05E-08,0.012748209,0.07733096
138.9149149,0.004301877,0.026241682,0.014293527,-3.57E-07,0.008528719,-3.37E-11,5.62E-06,-1.23E-06,0.000105434,0.000259513,1.03E-09,-7.09E-08,0.012787925,0.077612224
139.0810811,0.00431494,0.026336844,0.014303828,-3.37E-07,0.008499506,-3.33E-11,5.50E-06,-1.16E-06,0.00010613,0.000255784,9.63E-10,-7.12E-08,0.012828048,0.077896007
139.2472472,0.004328161,0.026433002,0.014314549,-3.17E-07,0.008470491,-3.28E-11,5.39E-06,-1.08E-06,0.000106838,0.000252025,8.87E-10,-7.16E-08,0.012868581,0.078182328
139.4134134,0.004341541,0.026530157,0.01432569,-2.98E-07,0.008441673,-3.24E-11,5.28E-06,-1.01E-06,0.000107557,0.000248236,8.02E-10,-7.20E-08,0.012909527,0.078471202
139.5795796,0.004355081,0.026628311,0.014337252,-2.78E-07,0.008413049,-3.20E-11,5.17E-06,-9.35E-07,0.000108287,0.000244417,7.08E-10,-7.24E-08,0.012950887,0.078762647
139.7457457,0.004368782,0.026727468,0.014349234,-2.58E-07,0.008384619,-3.16E-11,5.07E-06,-8.60E-07,0.000109029,0.000240568,6.05E-10,-7.28E-08,0.012992666,0.079056681
139.9119119,0.004382644,0.026827627,0.014361638,-2.38E-07,0.00835638,-3.11E-11,4.96E-06,-7.85E-07,0.000109783,0.000236688,4.95E-10,-7.32E-08,0.013034864,0.079353322
140.0780781,0.00439667,0.026928793,0.014374463,-2.18E-07,0.008328332,-3.07E-11,4.86E-06,-7.10E-07,0.000110548,0.000232778,3.77E-10,-7.36E-08,0.013077485,0.079652606
140.2442442,0.004410859,0.027030966,0.01438771,-1.99E-07,0.008300473,-3.03E-11,4.76E-06,-6.35E-07,0.000111326,0.000228838,2.54E-10,-7.40E-08,0.013120531,0.079954588
140.4104104,0.004425214,0.027134149,0.014401379,-1.79E-07,0.008272801,-2.98E-11,4.67E-06,-5.59E-07,0.000112116,0.000224868,1.26E-10,-7.44E-08,0.013164005,0.080259307
140.5765766,0,0.027238344,0,-1.59E-07,0.008245316,-2.94E-11,4.57E-06,-4.84E-07,0,0.000220867,0,-7.48E-08,0,0.080566778
140.7427427,0,0.027343552,0,-1.39E-07,0.008218016,-2.90E-11,4.48E-06,-4.08E-07,0,0.000216836,0,-7.52E-08,0,0.080877033
140.9089089,0,0.027449776,0,-1.19E-07,0.008190899,-2.86E-11,4.39E-06,-3.32E-07,0,0.000212774,0,-7.55E-08,0,0.081190049
141.0750751,0,0.027557017,0,-9.85E-08,0.008163964,-2.81E-11,4.30E-06,-2.56E-07,0,0.000208682,0,-7.59E-08,0,0.081505026
141.2412412,0,0.027665278,0,-7.84E-08,0.00813721,-2.77E-11,4.21E-06,-1.80E-07,0,0.00020456,0,-7.63E-08,0,0.08181393
141.4074074,0,0.027774561,0,-5.82E-08,0.008110636,-2.73E-11,4.12E-06,-1.04E-07,0,0.000200407,0,-7.67E-08,0,0.082082104
141.5735736,0,0.027884866,0,-3.80E-08,0.00808424,-2.68E-11,4.04E-06,-2.74E-08,0,0.000196223,0,-7.71E-08,0,0.082154979
141.7397397,0,0.027996197,0,-1.77E-08,0.008058021,-2.64E-11,3.96E-06,4.91E-08,0,0.000192009,0,-7.75E-08,0,0.081942318
141.9059059,0,0.028108555,0,2.53E-09,0.008031978,-2.60E-11,3.88E-06,1.26E-07,0,0.000187765,0,-7.74E-08,0,0.08114551
142.0720721,0,0.028221942,0,2.28E-08,0.008006109,-2.56E-11,3.80E-06,1.68E-07,0,0.00018349,0,-7.68E-08,0,0.079740811
142.2382382,0,0.02833636,0,4.32E-08,0.007980413,-2.51E-11,3.72E-06,1.67E-07,0,0.000179184,0,-7.61E-08,0,0.077461582
142.4044044,0,0.028451811,0,5.40E-08,0.00795489,-2.47E-11,3.65E-06,1.66E-07,0,0.000174847,0,-7.55E-08,0,0.07433893
142.5705706,0,0.028568296,0,5.38E-08,0.007929537,-2.43E-11,3.57E-06,1.65E-07,0,0.00017048,0,-7.48E-08,0,0.070324054
142.7367367,0,0.028685818,0,5.36E-08,0.007904354,-2.38E-11,3.50E-06,1.64E-07,0,0.000166083,0,-7.42E-08,0,0.06610614
142.9029029,0,0.028804378,0,5.34E-08,0.007879339,-2.34E-11,3.43E-06,1.63E-07,0,0.000161654,0,-7.35E-08,0,0.061353252
143.0690691,0,0.028923978,0,5.32E-08,0.007854492,-2.30E-11,3.36E-06,1.62E-07,0,0.000157195,0,-7.28E-08,0,0.056025764
143.2352352,0,0.029044619,0,5.30E-08,0.00782981,-2.26E-11,3.29E-06,1.61E-07,0,0.000152705,0,-7.22E-08,0,0.050218523
143.4014014,0,0.029166305,0,5.28E-08,0.007805293,-2.21E-11,3.22E-06,1.61E-07,0,0.000148184,0,-7.15E-08,0,0.045048846
143.5675676,0,0.029289035,0,5.26E-08,0.00778094,-2.17E-11,3.16E-06,1.60E-07,0,0.000143633,0,-7.08E-08,0,0.039824698
143.7337337,0,0.029412813,0,5.24E-08,0.007756749,-2.13E-11,3.10E-06,1.59E-07,0,0.000139652,0,-7.02E-08,0,0.034546003
143.8998999,0,0.029537639,0,5.22E-08,0.00773272,-2.08E-11,3.03E-06,1.58E-07,0,0.000137089,0,-6.95E-08,0,0.029415864
144.0660661,0,0.029663516,0,5.20E-08,0.007708851,-2.04E-11,2.97E-06,1.57E-07,0,0.000134541,0,-6.88E-08,0,0.025069568
144.2322322,0,0.029790445,0,5.18E-08,0.007685141,-2.00E-11,2.91E-06,1.56E-07,0,0.000132008,0,-6.82E-08,0,0.021060007
144.3983984,0,0.029918428,0,5.16E-08,0.007661588,-1.95E-11,2.85E-06,1.55E-07,0,0.000129489,0,-6.75E-08,0,0.017388076
144.5645646,0,0.030047467,0,5.14E-08,0.007638193,-1.91E-11,2.79E-06,1.54E-07,0,0.000126984,0,-6.68E-08,0,0.01413692
144.7307307,0,0.030177563,0,5.11E-08,0.007614954,-1.87E-11,2.74E-06,1.53E-07,0,0.000124495,0,-6.61E-08,0,0.011406576
144.8968969,0,0.030308718,0,5.09E-08,0.007591869,-1.83E-11,2.68E-06,1.52E-07,0,0.000122021,0,-6.55E-08,0,0.009109983
145.0630631,0,0.030440934,0,5.07E-08,0.007568937,-1.78E-11,2.63E-06,1.51E-07,0,0.000119561,0,-6.48E-08,0,0.007248242
145.2292292,0,0.030574212,0,5.05E-08,0.007546158,-1.74E-11,2.58E-06,1.50E-07,0,0.000117117,0,-6.41E-08,0,0.006398641
145.3953954,0,0.030708554,0,5.03E-08,0.007523531,-1.70E-11,2.52E-06,1.49E-07,0,0.000114687,0,-6.34E-08,0,0.006062472
145.5615616,0,0.030843961,0,5.01E-08,0.007501054,-1.65E-11,2.47E-06,1.48E-07,0,0.000112273,0,-6.28E-08,0,0.005725733
145.7277277,0,0.030980436,0,4.99E-08,0.007478726,-1.61E-11,2.42E-06,1.47E-07,0,0.000109874,0,-6.21E-08,0,0.005388425
145.8938939,0,0.031117979,0,4.97E-08,0.007456546,-1.57E-11,2.37E-06,1.46E-07,0,0.00010749,0,-6.14E-08,0,0.005050552
146.0600601,0,0.031256593,0,4.94E-08,0.007434514,-1.52E-11,2.33E-06,1.45E-07,0,0.000105122,0,-6.07E-08,0,0.004712116
146.2262262,0,0.031396278,0,4.92E-08,0.007412628,-1.48E-11,2.28E-06,1.44E-07,0,0.000102769,0,-6.00E-08,0,0.00437312
146.3923924,0,0.031537037,0,4.90E-08,0.007390887,-1.44E-11,2.23E-06,1.43E-07,0,0.000100431,0,-5.93E-08,0,0.004033565
146.5585586,0,0.031678871,0,4.88E-08,0.007369291,-1.40E-11,2.19E-06,1.42E-07,0,9.81E-05,0,-5.86E-08,0,0.003693455
146.7247247,0,0.031821781,0,4.86E-08,0.007347838,-1.35E-11,2.14E-06,1.41E-07,0,9.58E-05,0,-5.79E-08,0,0.003352792
146.8908909,0,0.03196577,0,4.84E-08,0.007326527,-1.31E-11,2.10E-06,1.40E-07,0,9.35E-05,0,-5.72E-08,0,0.003011578
147.0570571,0,0.032110837,0,4.82E-08,0.007305358,-1.27E-11,2.06E-06,1.39E-07,0,9.12E-05,0,-5.65E-08,0,0.002669817
147.2232232,0,0.032256986,0,4.79E-08,0.00728433,-1.22E-11,2.02E-06,1.38E-07,0,8.90E-05,0,-5.59E-08,0,0.00232751
147.3893894,0,0.032404218,0,4.77E-08,0.00726344,-1.18E-11,1.98E-06,1.37E-07,0,8.67E-05,0,-5.52E-08,0,0.00198466
147.5555556,0,0.032552533,0,4.75E-08,0.00724269,-1.14E-11,1.94E-06,1.36E-07,0,8.45E-05,0,-5.45E-08,0,0.00164127
147.7217217,0,0.032701934,0,4.73E-08,0.007222077,-1.09E-11,1.90E-06,1.35E-07,0,8.23E-05,0,-5.38E-08,0,0.001297342
147.8878879,0,0.032852422,0,4.71E-08,0.007201601,-1.05E-11,1.86E-06,1.34E-07,0,8.01E-05,0,-5.31E-08,0,0.000952878
148.0540541,0,0.033003998,0,4.68E-08,0.00718126,-1.01E-11,1.82E-06,1.33E-07,0,7.79E-05,0,-5.24E-08,0,0.000607882
148.2202202,0,0.033156664,0,4.66E-08,0.007161055,-9.65E-12,1.78E-06,1.31E-07,0,7.58E-05,0,-5.17E-08,0,0.000262354
148.3863864,0,0.033310421,0,4.64E-08,0.007140983,-9.22E-12,1.75E-06,1.30E-07,0,7.36E-05,0,-5.09E-08,0,-8.37E-05
148.5525526,0,0.033465271,0,4.62E-08,0.007121044,-8.78E-12,1.71E-06,1.29E-07,0,7.15E-05,0,-5.02E-08,0,-0.000163156
148.7187187,0,0.033621215,0,4.60E-08,0.007101238,-8.35E-12,1.68E-06,1.28E-07,0,6.94E-05,0,-4.95E-08,0,-0.000169352
148.8848849,0,0.033778254,0,4.57E-08,0.007081563,-7.92E-12,1.65E-06,1.27E-07,0,6.73E-05,0,-4.88E-08,0,-0.000175557
149.0510511,0,0.03393639,0,4.55E-08,0.007062019,-7.49E-12,1.61E-06,1.26E-07,0,6.52E-05,0,-4.81E-08,0,-0.000181771
149.2172172,0.005456035,0.034095624,0.015754712,4.53E-08,0.007042604,-7.06E-12,1.58E-06,1.25E-07,0.000177541,6.31E-05,2.67E-11,-4.74E-08,0.016163032,-0.000187993
149.3833834,0.005481346,0.034256085,0.01579283,4.51E-08,0.007023317,-6.63E-12,1.55E-06,1.24E-07,0.000179369,6.11E-05,7.53E-11,-4.67E-08,0.016234555,-0.000194225
149.5495495,0.005506909,0.034423135,0.015831451,4.48E-08,0.007004159,-6.20E-12,1.52E-06,1.23E-07,0.000181226,5.90E-05,1.05E-10,-4.60E-08,0.01630671,-0.000200464
149.7157157,0.005532724,0.034591721,0.015870577,4.46E-08,0.006985128,-5.76E-12,1.49E-06,1.22E-07,0.000183113,5.70E-05,1.08E-10,-4.53E-08,0.016379502,-0.000206713
149.8818819,0.005558794,0.034761846,0.01591021,4.44E-08,0.006966223,-5.33E-12,1.46E-06,1.21E-07,0.000185031,5.50E-05,9.13E-11,-4.46E-08,0.016452935,-0.000212969
150.048048,0.005585122,0.03493351,0.015950354,4.42E-08,0.006947444,-4.90E-12,1.43E-06,1.20E-07,0.000186979,5.31E-05,6.32E-11,-4.38E-08,0.016527015,-0.000219235
150.2142142,0.00561171,0.035106717,0.01599101,4.39E-08,0.006928789,-4.47E-12,1.40E-06,1.19E-07,0.000188958,5.11E-05,2.51E-11,-4.31E-08,0.016601748,-0.000225508
150.3803804,0,0.035281468,0,4.37E-08,0.006910258,-4.04E-12,1.37E-06,1.18E-07,0,4.91E-05,0,-4.24E-08,0,-0.00023179
150.5465465,0,0.035457766,0,4.35E-08,0.00689185,-3.61E-12,1.34E-06,1.17E-07,0,4.72E-05,0,-4.17E-08,0,-0.00023808
150.7127127,0,0.035635613,0,4.32E-08,0.006873564,-3.17E-12,1.32E-06,1.16E-07,0,4.53E-05,0,-4.10E-08,0,-0.000244379
150.8788789,0,0.035815011,0,4.30E-08,0.006855399,-2.74E-12,1.29E-06,1.15E-07,0,4.34E-05,0,-4.02E-08,0,-0.000250686
151.045045,0,0.035995962,0,4.28E-08,0.006837356,-2.31E-12,1.26E-06,1.14E-07,0,4.15E-05,0,-3.95E-08,0,-0.000257001
151.2112112,0,0.036178468,0,4.26E-08,0.006819432,-1.88E-12,1.24E-06,1.13E-07,0,3.97E-05,0,-3.88E-08,0,-0.000263324
151.3773774,0,0.036362531,0,4.23E-08,0.006801627,-1.45E-12,1.21E-06,1.12E-07,0,3.78E-05,0,-3.81E-08,0,-0.000269655
151.5435435,0,0.036548154,0,4.21E-08,0.006783941,-1.02E-12,1.19E-06,1.10E-07,0,3.60E-05,0,-3.73E-08,0,-0.000275995
151.7097097,0,0.036735338,0,4.19E-08,0.006766372,-5.84E-13,1.17E-06,1.09E-07,0,3.42E-05,0,-3.66E-08,0,-0.000282342
151.8758759,0,0.036924085,0,4.16E-08,0.00674892,-1.52E-13,1.14E-06,1.08E-07,0,3.24E-05,0,-3.59E-08,0,-0.000271885
152.042042,0,0.037114398,0,4.14E-08,0.006731584,2.80E-13,1.12E-06,1.07E-07,0,3.06E-05,0,-3.51E-08,0,-0.000261274
152.2082082,0,0.037306278,0,4.12E-08,0.006714363,2.79E-13,1.10E-06,1.06E-07,0,2.89E-05,0,-3.44E-08,0,-0.000250647
152.3743744,0,0.037499727,0,4.09E-08,0.006697257,2.78E-13,1.08E-06,1.05E-07,0,2.71E-05,0,-3.37E-08,0,-0.000240005
152.5405405,0,0.037694747,0,4.07E-08,0.006680265,2.77E-13,1.05E-06,1.04E-07,0,2.54E-05,0,-3.29E-08,0,-0.000229347
152.7067067,0,0.037891341,0,4.05E-08,0.006663387,2.76E-13,1.03E-06,1.03E-07,0,2.37E-05,0,-3.22E-08,0,-0.000218673
152.8728729,0,0.038089509,0,4.02E-08,0.00664662,2.75E-13,1.01E-06,1.02E-07,0,2.20E-05,0,-3.15E-08,0,-0.000207985
153.039039,0,0.038289255,0,4.00E-08,0.006629966,2.75E-13,9.93E-07,1.01E-07,0,2.03E-05,0,-3.07E-08,0,-0.000197281
153.2052052,0.006137396,0.038490579,0.016813823,3.98E-08,0.006613423,2.74E-13,9.73E-07,9.97E-08,0.000230602,1.87E-05,2.71E-11,-3.00E-08,0.018064573,-0.000186562
153.3713714,0.006169378,0.038693485,0.016864789,3.95E-08,0.00659699,2.73E-13,9.53E-07,9.86E-08,0.000233292,1.71E-05,5.46E-11,-2.93E-08,0.018152738,-0.000175827
153.5375375,0.006201671,0.038897972,0.01691633,3.93E-08,0.006580666,2.72E-13,9.34E-07,9.75E-08,0.000236026,1.54E-05,7.58E-11,-2.85E-08,0.018241669,-0.000165078
153.7037037,0.006234277,0.039104982,0.01696845,3.91E-08,0.006564452,2.71E-13,9.16E-07,9.64E-08,0.000238806,1.38E-05,8.77E-11,-2.78E-08,0.018331373,-0.000154314
153.8698699,0.006267199,0.03931465,0.017021153,3.88E-08,0.006548346,2.70E-13,8.97E-07,9.53E-08,0.000241632,1.23E-05,8.67E-11,-2.70E-08,0.018421855,-0.000143535
154.036036,0.00630044,0.039526594,0.017074443,3.86E-08,0.006532348,2.69E-13,8.80E-07,9.42E-08,0.000244504,1.07E-05,7.64E-11,-2.63E-08,0.018513123,-0.000132741
154.2022022,0.006334003,0.039740828,0.017128323,3.84E-08,0.006516457,2.69E-13,8.62E-07,9.31E-08,0.000247425,9.16E-06,6.28E-11,-2.55E-08,0.018605182,-0.000121932
154.3683684,0.006367891,0.039957602,0.017182797,3.81E-08,0.006500672,2.68E-13,8.45E-07,9.20E-08,0.000250394,7.64E-06,4.65E-11,-2.48E-08,0.01869804,-0.000111109
154.5345345,0.006402107,0.040176854,0.017237869,3.79E-08,0.006484994,2.67E-13,8.28E-07,9.09E-08,0.000253412,6.13E-06,2.85E-11,-2.41E-08,0.018791703,-0.000100271
154.7007007,0.006436654,0.04039859,0.017293543,3.76E-08,0.00646942,2.66E-13,8.11E-07,8.98E-08,0.000256481,4.64E-06,9.79E-12,-2.33E-08,0.018886178,-8.94E-05
154.8668669,0,0.040622865,0,3.74E-08,0.00645395,2.65E-13,7.95E-07,8.87E-08,0,3.18E-06,0,-2.26E-08,0,-7.86E-05
155.033033,0,0.040849774,0,3.72E-08,0.006438585,2.64E-13,7.79E-07,8.76E-08,0,1.73E-06,0,-2.18E-08,0,-6.96E-05
155.1991992,0,0.041079214,0,3.69E-08,0.006423323,2.63E-13,7.64E-07,8.65E-08,0,2.94E-07,0,-2.11E-08,0,-6.86E-05
155.3653654,0,0.041306893,0,3.67E-08,0.006408163,2.63E-13,7.49E-07,8.54E-08,0,-1.12E-06,0,-2.03E-08,0,-6.75E-05
155.5315315,0,0.041517497,0,3.64E-08,0.006393105,2.62E-13,7.34E-07,8.43E-08,0,-2.51E-06,0,-1.95E-08,0,-6.64E-05
155.6976977,0,0.041572523,0,3.62E-08,0.006378149,2.61E-13,7.19E-07,8.32E-08,0,-3.89E-06,0,-1.88E-08,0,-6.54E-05
155.8638639,0,0.041486337,0,3.60E-08,0.006363294,2.60E-13,7.05E-07,8.21E-08,0,-5.25E-06,0,-1.80E-08,0,-6.43E-05
156.03003,0,0.04118507,0,3.57E-08,0.006348538,2.59E-13,6.91E-07,8.09E-08,0,-6.59E-06,0,-1.73E-08,0,-6.32E-05
156.1961962,0,0.040480196,0,3.55E-08,0.006333882,2.58E-13,6.77E-07,7.98E-08,0,-7.91E-06,0,-1.65E-08,0,-6.22E-05
156.3623624,0,0.039418767,0,3.52E-08,0.006319325,2.57E-13,6.64E-07,7.87E-08,0,-9.21E-06,0,-1.58E-08,0,-6.11E-05
156.5285285,0,0.037714676,0,3.50E-08,0.006304867,2.57E-13,6.50E-07,7.76E-08,0,-1.05E-05,0,-1.50E-08,0,-6.00E-05
156.6946947,0,0.036008343,0,3.47E-08,0.006290506,2.56E-13,6.38E-07,7.65E-08,0,-1.18E-05,0,-1.42E-08,0,-5.89E-05
156.8608609,0,0.034299779,0,3.45E-08,0.006276242,2.55E-13,6.25E-07,7.53E-08,0,-1.30E-05,0,-1.35E-08,0,-5.79E-05
157.027027,0,0.032243479,0,3.43E-08,0.006262076,2.54E-13,6.13E-07,7.42E-08,0,-1.42E-05,0,-1.27E-08,0,-5.68E-05
157.1931932,0,0.03006299,0,3.40E-08,0.006248005,2.53E-13,6.00E-07,7.31E-08,0,-1.54E-05,0,-1.20E-08,0,-5.57E-05
157.3593594,0,0.02787973,0,3.38E-08,0.00623403,2.52E-13,5.88E-07,7.19E-08,0,-1.66E-05,0,-1.12E-08,0,-5.46E-05
157.5255255,0,0.025675996,0,3.35E-08,0.006220149,2.51E-13,5.77E-07,7.08E-08,0,-1.78E-05,0,-1.04E-08,0,-5.36E-05
157.6916917,0,0.023375417,0,3.33E-08,0.006206364,2.50E-13,5.65E-07,6.97E-08,0,-1.89E-05,0,-9.66E-09,0,-5.25E-05
157.8578579,0.007160304,0.021067991,0.018471336,3.30E-08,0.006192672,2.50E-13,5.54E-07,6.85E-08,0.000325761,-2.01E-05,1.75E-12,-8.89E-09,0.020844979,-5.14E-05
158.024024,0.007202175,0.018814388,0.018539957,3.28E-08,0.006179073,2.49E-13,5.43E-07,6.74E-08,0.000330066,-2.12E-05,3.96E-12,-8.13E-09,0.020957223,-5.03E-05
158.1901902,0.00724445,0.016658245,0.018609276,3.25E-08,0.006165567,2.48E-13,5.33E-07,6.63E-08,0.000334446,-2.23E-05,4.04E-12,-7.36E-09,0.021070438,-4.92E-05
158.3563564,0.007287133,0.014628936,0.018679296,3.23E-08,0.006152154,2.47E-13,5.22E-07,6.51E-08,0.000338902,-2.33E-05,3.19E-12,-6.59E-09,0.021184633,-4.81E-05
158.5225225,0.007330229,0.012758436,0.018750025,3.20E-08,0.006138832,2.46E-13,5.12E-07,6.40E-08,0.000343436,-2.44E-05,1.53E-12,-6.17E-09,0.021299815,-4.70E-05
158.6886887,0,0.011078201,0,3.18E-08,0.006125601,2.45E-13,5.02E-07,6.28E-08,0,-2.54E-05,0,-6.03E-09,0,-4.59E-05
158.8548549,0,0.009646646,0,3.15E-08,0.006112461,2.44E-13,4.92E-07,6.15E-08,0,-2.64E-05,0,-5.90E-09,0,-4.48E-05
159.021021,0,0.008576142,0,3.11E-08,0.006099411,2.44E-13,4.82E-07,6.02E-08,0,-2.74E-05,0,-5.76E-09,0,-4.37E-05
159.1871872,0,0.008001286,0,3.04E-08,0.006086451,2.43E-13,4.73E-07,5.89E-08,0,-2.84E-05,0,-5.63E-09,0,-4.27E-05
159.3533534,0,0.008048381,0,2.98E-08,0.00607358,2.42E-13,4.63E-07,5.76E-08,0,-2.94E-05,0,-5.49E-09,0,-4.16E-05
159.5195195,0,0.008735934,0,2.92E-08,0.006060798,2.41E-13,4.54E-07,5.64E-08,0,-3.03E-05,0,-5.35E-09,0,-4.05E-05
159.6856857,0,0.010012515,0,2.86E-08,0.006048104,2.40E-13,4.45E-07,5.51E-08,0,-3.12E-05,0,-5.22E-09,0,-3.94E-05
159.8518519,0,0.011685846,0,2.79E-08,0.006035497,2.39E-13,4.36E-07,5.38E-08,0,-3.16E-05,0,-5.08E-09,0,-3.83E-05
160.018018,0,0.013560127,0,2.73E-08,0.006022978,2.38E-13,4.28E-07,5.25E-08,0,-3.19E-05,0,-4.95E-09,0,-3.71E-05
160.1841842,0,0.014905936,0,2.67E-08,0.006010545,2.38E-13,4.19E-07,5.12E-08,0,-3.22E-05,0,-4.81E-09,0,-3.60E-05
160.3503504,0,0.015608996,0,2.60E-08,0.005998199,2.37E-13,4.11E-07,4.99E-08,0,-3.25E-05,0,-4.67E-09,0,-3.49E-05
160.5165165,0,0.016312816,0,2.54E-08,0.005985938,2.36E-13,4.03E-07,4.86E-08,0,-3.27E-05,0,-4.53E-09,0,-3.38E-05
160.6826827,0,0.016958845,0,2.48E-08,0.005973763,2.35E-13,3.95E-07,4.73E-08,0,-3.29E-05,0,-4.40E-09,0,-3.27E-05
160.8488488,0,0.016526479,0,2.41E-08,0.005961672,2.34E-13,3.87E-07,4.60E-08,0,-3.31E-05,0,-4.26E-09,0,-3.16E-05
161.015015,0,0.016093582,0,2.35E-08,0.005949666,2.33E-13,3.80E-07,4.47E-08,0,-3.32E-05,0,-4.12E-09,0,-3.05E-05
161.1811812,0,0.015660159,0,2.29E-08,0.005937744,2.32E-13,3.72E-07,4.34E-08,0,-3.32E-05,0,-3.98E-09,0,-2.94E-05
161.3473473,0,0.014886261,0,2.22E-08,0.005925905,2.32E-13,3.65E-07,4.21E-08,0,-3.32E-05,0,-3.85E-09,0,-2.83E-05
161.5135135,0,0.013906272,0,2.16E-08,0.005914149,2.31E-13,3.57E-07,4.08E-08,0,-3.32E-05,0,-3.71E-09,0,-2.72E-05
161.6796797,0,0.012925161,0,2.10E-08,0.005902476,2.30E-13,3.50E-07,3.95E-08,0,-3.31E-05,0,-3.57E-09,0,-2.60E-05
161.8458458,0,0.012011271,0,2.03E-08,0.005890884,2.29E-13,3.43E-07,3.81E-08,0,-3.29E-05,0,-3.43E-09,0,-2.49E-05
162.012012,0,0.011376873,0,1.97E-08,0.005879375,2.28E-13,3.37E-07,3.68E-08,0,-3.28E-05,0,-3.29E-09,0,-2.38E-05
162.1781782,0.008391378,0.010741752,0.020496502,1.90E-08,0.005867946,2.27E-13,3.30E-07,3.55E-08,0.000466314,-3.25E-05,1.78E-12,-3.15E-09,0.024102206,-2.27E-05
162.3443443,0.008445176,0.010105911,0.020585105,1.84E-08,0.005856599,2.26E-13,3.23E-07,3.42E-08,0.00047313,-3.23E-05,3.03E-12,-3.02E-09,0.024242681,-2.16E-05
162.5105105,0.008499498,0.009469356,0.020674562,1.78E-08,0.005845332,2.26E-13,3.17E-07,3.29E-08,0.000480072,-3.19E-05,3.59E-12,-2.88E-09,0.024384377,-2.04E-05
162.6766767,0.008554349,0.008832088,0.020764879,1.71E-08,0.005834144,2.25E-13,3.11E-07,3.16E-08,0.00048714,-3.16E-05,3.84E-12,-2.74E-09,0.024527305,-1.93E-05
162.8428428,0.008609734,0.008194113,0.020856064,1.65E-08,0.005823036,2.24E-13,3.05E-07,3.03E-08,0.000494339,-3.12E-05,3.84E-12,-2.60E-09,0.024671477,-1.82E-05
163.009009,0.008665659,0.007555433,0.020948125,1.58E-08,0.005812008,2.23E-13,2.98E-07,2.89E-08,0.00050167,-3.07E-05,3.63E-12,-2.46E-09,0.024816904,-1.71E-05
163.1751752,0.00872213,0.006916054,0.021041067,1.52E-08,0.005801058,2.22E-13,2.93E-07,2.76E-08,0.000509136,-3.02E-05,3.21E-12,-2.32E-09,0.024963596,-1.59E-05
163.3413413,0.008779151,0.006275977,0.0211349,1.45E-08,0.005790186,2.21E-13,2.87E-07,2.63E-08,0.00051674,-2.96E-05,2.63E-12,-2.18E-09,0.025111567,-1.48E-05
163.5075075,0.00883673,0.005635207,0.02122963,1.39E-08,0.005779392,2.20E-13,2.81E-07,2.50E-08,0.000524484,-2.90E-05,1.93E-12,-2.04E-09,0.025260826,-1.37E-05
163.6736737,0.008894871,0.004993749,0.021325265,1.33E-08,0.005768676,2.19E-13,2.75E-07,2.36E-08,0.000532372,-2.84E-05,1.15E-12,-1.90E-09,0.025411386,-1.25E-05
163.8398398,0.00895358,0.004351604,0.021421812,1.26E-08,0.005758036,2.19E-13,2.70E-07,2.23E-08,0.000540407,-2.77E-05,3.63E-13,-1.76E-09,0.025563259,-1.14E-05
164.006006,0,0.003710683,0,1.20E-08,0.005747473,2.18E-13,2.65E-07,2.10E-08,0,-2.70E-05,0,-1.62E-09,0,-1.03E-05
164.1721722,0,0.003474714,0,1.13E-08,0.005736987,2.17E-13,2.59E-07,1.96E-08,0,-2.62E-05,0,-1.48E-09,0,-9.13E-06
164.3383383,0,0.003238492,0,1.07E-08,0.005726576,2.16E-13,2.54E-07,1.83E-08,0,-2.53E-05,0,-1.34E-09,0,-8.00E-06
164.5045045,0,0.003002019,0,1.00E-08,0.005716241,2.15E-13,2.49E-07,1.70E-08,0,-2.45E-05,0,-1.19E-09,0,-6.86E-06
164.6706707,0,0.002765295,0,9.36E-09,0.005705981,2.14E-13,2.44E-07,1.56E-08,0,-2.35E-05,0,-1.05E-09,0,-5.72E-06
164.8368368,0,0.002528322,0,8.71E-09,0.005695796,2.13E-13,2.40E-07,1.43E-08,0,-2.26E-05,0,-9.13E-10,0,-4.58E-06
165.003003,0,0.002291101,0,8.05E-09,0.005685685,2.13E-13,2.35E-07,1.30E-08,0,-2.15E-05,0,-7.71E-10,0,-3.44E-06
165.1691692,0,0.002053635,0,7.40E-09,0.005675648,2.12E-13,2.30E-07,1.16E-08,0,-2.05E-05,0,-6.30E-10,0,-2.29E-06
165.3353353,0,0.001815923,0,6.75E-09,0.005665685,2.11E-13,2.26E-07,1.03E-08,0,-1.93E-05,0,-4.88E-10,0,-1.15E-06
165.5015015,0,0.001577967,0,6.09E-09,0.005655795,2.10E-13,2.21E-07,8.94E-09,0,-1.82E-05,0,-3.46E-10,0,-5.76E-09
165.6676677,0,0.001339769,0,5.44E-09,0.005645978,2.09E-13,2.17E-07,7.60E-09,0,-1.70E-05,0,-2.04E-10,0,1.14E-06
165.8338338,0,0.00110133,0,4.78E-09,0.005636233,2.08E-13,2.13E-07,6.25E-09,0,-1.57E-05,0,-6.21E-11,0,2.29E-06
166,0,0.000862651,0,4.13E-09,0.005626561,2.07E-13,2.09E-07,4.91E-09,0,-1.44E-05,0,8.01E-11,0,3.44E-06
