,pop,273-98,223-98,251-05,ME72,MH81,MI64,t
506,2.4067323021934703e-05,3.739014863574753e-06,0.012367263310180688,0.0003667539154627514,1.870535877045953e-05,1.5533310860641712e-07,4.3936383239499333e-05,84.08008008008008
507,2.343085260963911e-05,3.619851850587726e-06,0.012288323151740716,0.000360172454331044,1.8197875974459763e-05,1.496473915283484e-07,4.288127113708266e-05,84.24624624624624
508,2.2811857771149878e-05,3.504536824299769e-06,0.012210729726564026,0.0003537257362724198,1.7704698269535396e-05,1.4417878694009222e-07,4.1853040718448335e-05,84.41241241241241
509,2.220984065337009e-05,3.3929490365385462e-06,0.012134463522209427,0.0003474110268939448,1.7225386287662554e-05,1.3891193375381754e-07,4.0850961772006874e-05,84.57857857857859
510,2.1624315942982705e-05,3.2849735560989895e-06,0.012059505611701613,0.0003412257144492876,1.6759503525755914e-05,1.3383095811806798e-07,3.9874320464173486e-05,84.74474474474475
511,2.105481010291239e-05,3.180501268743241e-06,0.011985837850332309,0.0003351672971620207,1.63066149061088e-05,1.289194146769774e-07,3.89224183183322e-05,84.91091091091091
512,2.0500860608787824e-05,3.079428877200691e-06,0.011913441560510479,0.00032923338816822815,1.586628533683368e-05,1.2416022782949028e-07,3.799457119380072e-05,85.07707707707708
513,1.996201518540379e-05,2.9816589011679684e-06,0.011842298826641867,0.00032342111182292067,1.54384755729606e-05,1.1953563298857933e-07,3.7090108264795e-05,85.24324324324324
514,1.943783104318327e-05,2.887099677308941e-06,0.011772392087620865,0.0003177246733726086,1.502288864710091e-05,1.1502711784046417e-07,3.620837099939375e-05,85.4094094094094
515,1.8928032548642254e-05,2.795481813385556e-06,0.01170370412677945,0.0003121432863158165,1.4618947457697153e-05,1.107680903159577e-07,3.5348723762562036e-05,85.57557557557557
516,1.8432195095642755e-05,2.7066618081679796e-06,0.011636218061836127,0.0003066742398247356,1.422629254122057e-05,1.0684778533938078e-07,3.451108513597127e-05,85.74174174174175
517,1.7949869016888693e-05,2.620675555999524e-06,0.011569917411167937,0.00030131485826891114,1.3844567898685924e-05,1.0308818735653916e-07,3.369451899013983e-05,85.90790790790791
518,1.7480668838821142e-05,2.5374351326244475e-06,0.011504786872695133,0.0002960625012152396,1.3473420097863024e-05,9.948068853670673e-08,3.2898461863899145e-05,86.07407407407408
519,1.702421778689908e-05,2.456857316798836e-06,0.011440810109587654,0.0002909142582560937,1.3112497375488564e-05,9.60165683333212e-08,3.2122363891599696e-05,86.24024024024024
520,1.6580147168052952e-05,2.3788635902905963e-06,0.011377971646763128,0.00028586751842389835,1.2761448739477804e-05,9.268696235302979e-08,3.136568809336894e-05,86.4064064064064
521,1.614809575313832e-05,2.303380137879455e-06,0.0113162563177071,0.0002809197472784109,1.2419944564376428e-05,8.948283122473473e-08,3.062790966536928e-05,86.57257257257257
522,1.572770915938945e-05,2.2303378473569526e-06,0.011255649255906188,0.0002760683613841591,1.2088318154664462e-05,8.639492946863888e-08,2.9908515270055995e-05,86.73873873873875
523,1.5318639232873077e-05,2.1596723095264687e-06,0.011196135886281256,0.00027131080444246655,1.176586067192761e-05,8.341377436529246e-08,2.9207002326435492e-05,86.90490490490491
524,1.4920802035069251e-05,2.0913238182031846e-06,0.011137701916620538,0.0002666456113345794,1.1452297599525362e-05,8.052961482463729e-08,2.852287830032289e-05,87.07107107107107
525,1.4533856394263647e-05,2.025170768508322e-06,0.011080334280622037,0.0002620736138840499,1.1147360831424735e-05,7.773240025505351e-08,2.7855883094248718e-05,87.23723723723724
526,1.4157388284704575e-05,1.9609261163394523e-06,0.011024018954958118,0.0002575918413946847,1.0850788303299817e-05,7.501174943240514e-08,2.720551402920903e-05,87.4034034034034
527,1.379109858443117e-05,1.8987235756626447e-06,0.010968742542693904,0.00025319904554270563,1.0562323623631333e-05,7.23569193690858e-08,2.6571273728087428e-05,87.56956956956957
528,1.3434694146820995e-05,1.838504078696567e-06,0.010914491992695374,0.0002488941476199774,1.0281715704806208e-05,6.975677418306441e-08,2.595273612371413e-05,87.73573573573573
529,1.3087887297194174e-05,1.780212204482677e-06,0.010861254520225218,0.00024467440365501177,1.0008718394217122e-05,6.71997539669308e-08,2.5349485293560356e-05,87.90190190190191
530,1.2750395329417636e-05,1.7237961788852411e-06,0.010809017599901756,0.00024053914592552246,9.74320785037251e-06,6.467384365694229e-08,2.476111492117001e-05,88.06806806806807
531,1.2421940002509088e-05,1.6692078745913055e-06,0.010757768958657807,0.0002364874030413757,9.485047868623062e-06,6.239676564989971e-08,2.4187227757590867e-05,88.23423423423424
532,1.2102247037241267e-05,1.6164028111107157e-06,0.010707497136867392,0.000232518170085498,9.233935032718173e-06,6.023603474681954e-08,2.3627435082806255e-05,88.4004004004004
533,1.1791045612746054e-05,1.5653401547761116e-06,0.010658190396867804,0.00022862818699346724,8.989672633066312e-06,5.8150061736381577e-08,2.3081356167166504e-05,88.56656656656656
534,1.1488067863118624e-05,1.5159827187429275e-06,0.010609837147635835,0.00022481353188698853,8.752071037388633e-06,5.613506731229503e-08,2.2548729757449905e-05,88.73273273273273
535,1.1193354924362117e-05,1.4682969629893882e-06,0.010562426205176683,0.00022107370440146732,8.520947525290052e-06,5.4187364734836324e-08,2.202928638100714e-05,88.8988988988989
536,1.0906717560873662e-05,1.4218787655549612e-06,0.010515946623165063,0.0002174065357491218,8.296126122830412e-06,5.230334936381037e-08,2.152258929824929e-05,89.06506506506507
